"","Municipi","Any","Comarca","Població","paper_cartro","vidre","envasos","piles","kg_hab_any_recollida","rs_rm","suma_fraccio_resta","kg_hab_any","model_rs","percentatge_poblacio_pap","fraccions_pap"
"10461","Palma D'ebre, La",2013,"Ribera d'Ebre",379,10.03,10.78,8.85,0,155.74,40.86,85.44,381.18,NA,0,NA
"10462","Palma D'ebre, La",2017,"Ribera d'Ebre",356,9.68,10.82,9.48,0.03,190.91,43.34,88.84,440.46,NA,0,NA
"10463","Palma D'ebre, La",2014,"Ribera d'Ebre",371,10.45,11.29,9.35,0,174.84,41.99,89.63,416.43,NA,0,NA
"10464","Palma D'ebre, La",2019,"Ribera d'Ebre",340,11.42,11.57,10.21,0.01,200.29,49.56,69.32,404.18,NA,0,NA
"10465","Palma D'ebre, La",2018,"Ribera d'Ebre",353,11.03,10.99,10.18,0,176.03,42.47,84.17,414.48,NA,0,NA
"10466","Palma D'ebre, La",2016,"Ribera d'Ebre",363,11.16,11.44,9.78,0.01,165.06,39.96,90.04,413.11,NA,0,NA
"10467","Palma De Cervelló, La",2000,"Baix Llobregat",2317,178.11,36.55,0,0.06,92.72,15.74,1150.1,589.09,NA,0,NA
"10468","Palma De Cervelló, La",2001,"Baix Llobregat",2317,40.58,51.84,10.67,0.06,44.77,8.27,1150,541.1,NA,0,NA
"10469","Palma De Cervelló, La",2002,"Baix Llobregat",2696,54.92,55.6,14.62,0.14,46.8,9.89,1150,473.35,NA,0,NA
"10470","Palma De Cervelló, La",2003,"Baix Llobregat",2898,57.11,57.1,15.72,0.18,44.95,100,0,44.95,NA,0,NA
"10471","Palma De Cervelló, La",2004,"Baix Llobregat",2881,52.88,60.3,17.48,0,45.41,10.21,1150,444.58,NA,0,NA
"10472","Palma De Cervelló, La",2005,"Baix Llobregat",2923,63.97,72.6,15.52,0,52.05,6.47,2198.22,804.09,NA,0,NA
"10473","Palma De Cervelló, La",2006,"Baix Llobregat",2988,47.45,49.9,12.47,0,36.83,8.49,1185.94,433.73,NA,0,NA
"10474","Palma De Cervelló, La",2007,"Baix Llobregat",3009,0,0,0,0,0,0,1160.84,385.79,NA,0,NA
"10475","Palma De Cervelló, La",2008,"Baix Llobregat",3027,0,0,0,0,0,0,1076.44,355.61,NA,0,NA
"10476","Palma De Cervelló, La",2009,"Baix Llobregat",3057,73.8,87.8,35.8,0,64.57,15.98,1037.98,404.12,NA,0,NA
"10477","Palma De Cervelló, La",2010,"Baix Llobregat",3035,0,0,0,0,51.74,16.72,782.32,309.51,NA,0,NA
"10478","Palma De Cervelló, La",2011,"Baix Llobregat",3019,49,60,19,0.04,110.72,29.78,788,371.73,NA,0,NA
"10479","Palma De Cervelló, La",2012,"Baix Llobregat",3023,91.95,63.6,67.63,0.04,144.54,36.25,768.52,398.77,NA,0,NA
"10480","Palma De Cervelló, La",2016,"Baix Llobregat",3000,63.6,61.68,79.28,0.11,144.44,39.58,661.42,364.91,NA,0,NA
"10481","Palma De Cervelló, La",2014,"Baix Llobregat",3002,85.02,65.3,23.78,0.03,120.31,33.07,731.04,363.83,NA,0,NA
"10482","Palma De Cervelló, La",2013,"Baix Llobregat",2991,91.23,70.57,70.81,0.04,142.38,41.25,606.64,345.21,NA,0,NA
"10483","Palma De Cervelló, La",2017,"Baix Llobregat",2998,70,64.7,84.64,0.11,153.66,39.28,712.12,391.19,NA,0,NA
"10484","Palma De Cervelló, La",2015,"Baix Llobregat",2966,62.74,65.59,78.9,0.11,143.75,38.08,693.18,377.46,NA,0,NA
"10485","Palma De Cervelló, La",2019,"Baix Llobregat",2954,75.4,70.6,89.2,0.13,161.39,40.59,697.78,397.6,NA,0,NA
"10486","Palma De Cervelló, La",2018,"Baix Llobregat",2982,82.58,70.34,90.46,0.11,163.14,40.53,713.83,402.52,NA,0,NA
"10487","Palol De Revardit",2000,"Pla de l'Estany",365,6.94,10.2,1.19,0,50.28,4.38,400.54,1147.65,NA,0,NA
"10488","Palol De Revardit",2001,"Pla de l'Estany",365,5.77,11.2,2.19,0,52.54,4.93,370.05,1066.38,NA,0,NA
"10489","Palol De Revardit",2002,"Pla de l'Estany",379,12.11,15.03,2.74,0.03,84.4,9.55,302.95,883.74,NA,0,NA
"10490","Palol De Revardit",2003,"Pla de l'Estany",417,28.72,16.48,6.97,0.02,132.6,15.19,308.69,872.87,NA,0,NA
"10491","Palol De Revardit",2004,"Pla de l'Estany",420,13.45,15.33,4.99,0.01,88.08,10.35,320.41,850.96,NA,0,NA
"10492","Palol De Revardit",2005,"Pla de l'Estany",425,12.75,17.35,8.43,0.04,153.16,17.39,309.2,880.69,NA,0,NA
"10493","Palol De Revardit",2006,"Pla de l'Estany",429,18.68,20.83,10.89,0.03,216.96,26.49,258.3,819.07,NA,0,NA
"10494","Palol De Revardit",2007,"Pla de l'Estany",459,25.34,12.3,14.35,0.04,209.48,27,259.96,775.84,NA,0,NA
"10495","Palol De Revardit",2008,"Pla de l'Estany",478,31.82,9.23,14.92,0.03,227.87,31.81,233.54,716.44,NA,0,NA
"10496","Palol De Revardit",2009,"Pla de l'Estany",479,34.72,11.58,18.1,0.04,272.06,36.92,222.61,736.81,NA,0,NA
"10497","Palol De Revardit",2010,"Pla de l'Estany",482,44.64,24.21,17.84,0.04,302.65,41.37,206.75,731.59,NA,0,NA
"10498","Palol De Revardit",2011,"Pla de l'Estany",471,42.01,15.83,16.52,0.03,246.16,34.42,220.93,715.23,NA,0,NA
"10499","Palol De Revardit",2018,"Pla de l'Estany",467,19.28,18.18,8.54,0.06,219.9,33.73,201.79,651.99,NA,0,NA
"10500","Palol De Revardit",2012,"Pla de l'Estany",478,38.26,19.7,15.53,2.06,263.1,34.93,234.3,753.27,NA,0,NA
"10501","Palol De Revardit",2014,"Pla de l'Estany",474,11.95,10.7,9.41,0.04,159.99,25.72,219.04,622.11,NA,0,NA
"10502","Palol De Revardit",2013,"Pla de l'Estany",476,15.22,10.88,11.22,0.11,156.81,24.03,235.96,652.52,NA,0,NA
"10503","Palol De Revardit",2015,"Pla de l'Estany",466,11.78,9.48,8.99,0.05,158.83,25.03,221.71,634.6,NA,0,NA
"10504","Palol De Revardit",2016,"Pla de l'Estany",470,15.43,12.39,9.28,0.06,192.88,29.15,220.31,661.63,NA,0,NA
"10505","Palol De Revardit",2017,"Pla de l'Estany",476,14.18,13.52,11.72,0.06,178.25,30.55,192.85,583.41,NA,0,NA
"10506","Palol De Revardit",2019,"Pla de l'Estany",455,18.23,12.8,7.66,0.05,203.47,32.75,190.08,621.23,NA,0,NA
"10507","Pals",2000,"Baix Empordà",1770,41.35,120.6,19.63,0,102.63,6.12,2784.68,1675.9,NA,0,NA
"10508","Pals",2001,"Baix Empordà",1770,41.26,148.6,29.32,0,123.88,7.34,2766.18,1686.69,NA,0,NA
"10509","Pals",2002,"Baix Empordà",2046,71.59,155.47,48.98,0.17,136.97,9.74,2595.71,1405.64,NA,0,NA
"10510","Pals",2003,"Baix Empordà",2143,86.06,158.9,53.1,0.14,139.52,9.3,2915.23,1499.87,NA,0,NA
"10511","Pals",2004,"Baix Empordà",2261,91.27,179.63,52.61,0.09,143.38,10.1,2887.1,1420.29,NA,0,NA
"10512","Pals",2005,"Baix Empordà",2335,107.91,225.86,51.55,0.2,166.48,11.89,2881.4,1400.48,NA,0,NA
"10513","Pals",2016,"Baix Empordà",2423,127.82,180.15,83.72,0.24,646.72,39.93,2357.02,1619.49,NA,0,NA
"10514","Pals",2006,"Baix Empordà",2400,137.58,269.5,59.6,0.17,430.76,27.01,2793.6,1594.76,NA,0,NA
"10515","Pals",2007,"Baix Empordà",2540,164.4,298.16,66.58,0.27,650.02,38.31,2658.56,1696.69,NA,0,NA
"10516","Pals",2011,"Baix Empordà",2725,136.64,236.32,62.63,0.3,569.24,38.8,2446.76,1467.13,NA,0,NA
"10517","Pals",2008,"Baix Empordà",2698,168.16,262.72,72.46,0.26,663.02,42.02,2468.48,1577.95,NA,0,NA
"10518","Pals",2015,"Baix Empordà",2501,108.02,137.12,65.55,0.42,527.29,35.28,2419.14,1494.56,NA,0,NA
"10519","Pals",2012,"Baix Empordà",2793,116.01,149.98,75.9,0,473.62,35.26,2428.66,1343.17,NA,0,NA
"10520","Pals",2009,"Baix Empordà",2799,157.8,283.18,60.9,0.53,677.57,43.85,2428.36,1545.15,NA,0,NA
"10521","Pals",2013,"Baix Empordà",2740,102.55,184.98,61.5,0.4,486.5,35.74,2397.12,1361.36,NA,0,NA
"10522","Pals",2010,"Baix Empordà",2745,162.33,231.98,72.95,0.21,639.45,41.87,2437.32,1527.36,NA,0,NA
"10523","Pals",2017,"Baix Empordà",2469,136.59,196.25,104.67,0.23,753.18,43.01,2463.78,1751.07,NA,0,NA
"10524","Pals",2014,"Baix Empordà",2533,119.01,154.81,71.6,0.31,510.76,34.25,2483.18,1491.09,NA,0,NA
"10525","Pals",2019,"Baix Empordà",2411,150.13,319.1,164.5,0.26,995.07,53.11,2118.44,1873.73,NA,0,NA
"10526","Pals",2018,"Baix Empordà",2461,107.05,210.15,74.68,0.39,811.43,45.97,2347.18,1765.18,NA,0,NA
"10527","Papiol, El",2000,"Baix Llobregat",3434,54.35,61.62,2.85,0.53,131.08,28.22,1145.16,464.56,NA,0,NA
"10528","Papiol, El",2001,"Baix Llobregat",3434,199.71,90.13,125.89,0.96,253.89,45.48,1045,558.2,NA,0,NA
"10529","Papiol, El",2002,"Baix Llobregat",3314,70.74,57.09,1.81,1.59,187.88,32.12,1315.68,584.89,NA,0,NA
"10530","Papiol, El",2003,"Baix Llobregat",3518,186.68,92.66,129.05,0.38,244.66,44.42,1077,550.8,NA,0,NA
"10531","Papiol, El",2004,"Baix Llobregat",3628,170.96,53.38,81.69,0.8,237.08,39.08,1340.76,606.64,NA,0,NA
"10532","Papiol, El",2005,"Baix Llobregat",3686,68.02,44.12,136.04,0.32,219.28,41.41,1143.75,529.58,NA,0,NA
"10533","Papiol, El",2006,"Baix Llobregat",3733,77.49,44.86,127.33,0.27,229.98,42.66,1153.8,539.07,NA,0,NA
"10534","Papiol, El",2007,"Baix Llobregat",3781,82.89,58.58,130.01,0.05,243.46,46.12,1075.26,527.84,NA,0,NA
"10535","Papiol, El",2008,"Baix Llobregat",3828,76.45,52.37,130.72,0.53,233.94,42.58,1207.44,549.37,NA,0,NA
"10536","Papiol, El",2009,"Baix Llobregat",3900,79.34,72.93,150.19,0.16,302.48,53.06,1043.58,570.06,NA,0,NA
"10537","Papiol, El",2010,"Baix Llobregat",3937,66.28,56.67,139.67,0.13,282.1,51.2,1058.61,550.99,NA,0,NA
"10538","Papiol, El",2011,"Baix Llobregat",3941,77.7,60.23,107.55,0,285.81,52.19,1031.9,547.65,NA,0,NA
"10539","Papiol, El",2015,"Baix Llobregat",4071,59.59,76.02,148.76,0.45,205.38,45.4,1005.58,452.39,NA,0,NA
"10540","Papiol, El",2012,"Baix Llobregat",4014,49.73,61.33,101.11,0.29,200.1,44.88,986.55,445.88,NA,0,NA
"10541","Papiol, El",2019,"Baix Llobregat",4145,99.38,109.85,125.88,0.6,292.52,55.8,960.46,524.23,NA,0,NA
"10542","Papiol, El",2014,"Baix Llobregat",4023,56.02,80.05,70.66,0.16,206.65,52.75,744.75,391.77,NA,0,NA
"10543","Papiol, El",2013,"Baix Llobregat",4041,47.3,69.73,89.23,0.33,183.43,43.43,965.31,422.31,NA,0,NA
"10544","Papiol, El",2016,"Baix Llobregat",4075,78.5,84.58,145.37,0.49,224.02,50.81,883.92,440.93,NA,0,NA
"10545","Papiol, El",2017,"Baix Llobregat",4102,82.04,90.44,219.87,0.51,290.34,55.41,958.39,523.98,NA,0,NA
"10546","Papiol, El",2018,"Baix Llobregat",4103,91.75,94.47,250.88,0.64,292.9,55.78,952.84,525.13,NA,0,NA
"10547","Pardines",2000,"Ripollès",139,1.15,6.3,0.32,0,55.95,17.76,36,314.94,NA,0,NA
"10548","Pardines",2001,"Ripollès",139,1.71,5.8,0.36,0,56.67,16.8,39,337.25,NA,0,NA
"10549","Pardines",2002,"Ripollès",146,2.07,6.75,0.78,0,65.81,18.26,43,360.33,NA,0,NA
"10550","Pardines",2003,"Ripollès",146,1.73,7.22,0.62,0,65.63,17.24,46,380.7,NA,0,NA
"10551","Pardines",2004,"Ripollès",154,2.89,4.77,1.14,0,57.21,16.68,44,342.92,NA,0,NA
"10552","Pardines",2005,"Ripollès",162,4.61,7.16,1.49,0,332.02,55.06,43.9,603.01,NA,0,NA
"10553","Pardines",2006,"Ripollès",149,3.07,2.2,0.94,0,76.12,21.76,40.78,349.81,NA,0,NA
"10554","Pardines",2007,"Ripollès",164,10.01,10.08,3.1,0,173.94,37.69,47.17,461.54,NA,0,NA
"10555","Pardines",2008,"Ripollès",168,10.07,8.33,2.84,0,302,49.89,50.96,605.34,NA,0,NA
"10556","Pardines",2015,"Ripollès",155,3.83,7.05,2.87,0,187,36.11,51.29,517.9,NA,0,NA
"10557","Pardines",2009,"Ripollès",159,6.91,9.45,3.1,0,199.92,34.57,60.16,578.28,NA,0,NA
"10558","Pardines",2014,"Ripollès",155,3.71,9.25,2.61,0,207.6,40.68,46.93,510.37,NA,0,NA
"10559","Pardines",2010,"Ripollès",164,5.97,8.92,2.76,0,176.69,37.09,49.15,476.39,NA,0,NA
"10560","Pardines",2011,"Ripollès",159,6.18,8.03,3.46,0,238.73,45.17,46.07,528.48,NA,0,NA
"10561","Pardines",2013,"Ripollès",158,4.96,6.41,2.62,0,185.75,40.81,42.57,455.18,NA,0,NA
"10562","Pardines",2012,"Ripollès",154,5.39,8.13,2.46,0,226.18,45.32,42.03,499.1,NA,0,NA
"10563","Pardines",2017,"Ripollès",160,2.94,9.01,3.08,0.01,175.88,33.31,56.34,528,NA,0,NA
"10564","Pardines",2018,"Ripollès",162,3.2,6.72,3.46,0,183.94,33.21,59.94,553.94,NA,0,NA
"10565","Pardines",2019,"Ripollès",162,5.82,7.33,5.8,0,221.35,39.29,55.41,563.39,NA,0,NA
"10566","Pardines",2016,"Ripollès",158,3.92,5.72,3.07,0,152.56,30.73,54.33,496.42,NA,0,NA
"10567","Parets Del Vallès",2003,"Vallès Oriental",15752,200.18,136.51,61.12,3.34,88.61,18.89,5993.28,469.09,NA,0,NA
"10568","Parets Del Vallès",2000,"Vallès Oriental",12601,177.67,132.98,55.17,7.21,147.56,25.95,5305.7,568.62,NA,0,NA
"10569","Parets Del Vallès",2004,"Vallès Oriental",15912,258.11,125.77,72.71,6.08,109.18,22.71,5912.62,480.77,NA,0,NA
"10570","Parets Del Vallès",2001,"Vallès Oriental",12601,163,139.37,46.79,6.58,127.83,21.86,5757.7,584.76,NA,0,NA
"10571","Parets Del Vallès",2005,"Vallès Oriental",16202,298.49,142.47,88.77,4.58,121.14,24.55,6032.14,493.45,NA,0,NA
"10572","Parets Del Vallès",2002,"Vallès Oriental",14983,176.23,136.36,54.39,6.17,90.61,18.09,6148.4,500.97,NA,0,NA
"10573","Parets Del Vallès",2006,"Vallès Oriental",16413,379.48,177.52,107.95,4.06,130.28,26.03,6077.96,500.6,NA,0,NA
"10574","Parets Del Vallès",2007,"Vallès Oriental",16720,419.87,200.97,126.48,3.95,134.89,27.27,6015.34,494.66,NA,0,NA
"10575","Parets Del Vallès",2008,"Vallès Oriental",17224,467.72,221.23,149.51,4.25,139.1,29.21,5805.49,476.16,NA,0,NA
"10576","Parets Del Vallès",2009,"Vallès Oriental",17632,418.94,220.25,170.12,3.32,139.48,29.78,5798.46,468.34,NA,0,NA
"10577","Parets Del Vallès",2010,"Vallès Oriental",17805,414.15,208.12,168.45,2.28,133.39,29.32,5726.18,455,NA,0,NA
"10578","Parets Del Vallès",2014,"Vallès Oriental",18733,237.11,222.08,190.18,3.55,127.64,30.66,5408.58,416.36,NA,0,NA
"10579","Parets Del Vallès",2011,"Vallès Oriental",18113,388.08,31.95,180.7,1.95,143.47,31.44,5665.58,456.26,NA,0,NA
"10580","Parets Del Vallès",2012,"Vallès Oriental",18492,280.75,210.06,193.09,2.23,142.15,32.6,5434.78,436.05,NA,0,NA
"10581","Parets Del Vallès",2013,"Vallès Oriental",18580,247.02,210.6,187.93,3.44,129.19,31.31,5265.27,412.57,NA,0,NA
"10582","Parets Del Vallès",2018,"Vallès Oriental",19041,311.81,246.02,241.11,2.71,160.79,33.6,6050.88,478.57,NA,0,NA
"10583","Parets Del Vallès",2015,"Vallès Oriental",18901,243.28,196.89,192.65,3.46,127.21,30.93,5368.84,411.26,NA,0,NA
"10584","Parets Del Vallès",2017,"Vallès Oriental",18970,254.19,205.86,214.48,3.1,140.81,30.09,6206,467.95,NA,0,NA
"10585","Parets Del Vallès",2016,"Vallès Oriental",18837,260.52,216.74,198.25,2.96,132.03,31.75,5345.18,415.79,NA,0,NA
"10586","Parets Del Vallès",2019,"Vallès Oriental",19082,362.25,249.99,257.06,1.58,141.01,33.59,5321.04,419.86,NA,0,NA
"10587","Parlavà",2000,"Baix Empordà",337,10.23,9.6,3.21,0,68.42,14.84,132.27,460.91,NA,0,NA
"10588","Parlavà",2001,"Baix Empordà",337,11.19,12.2,5.18,0,84.81,16.81,141.4,504.39,NA,0,NA
"10589","Parlavà",2002,"Baix Empordà",356,10.37,16.8,8.26,0,99.56,17.99,161.54,553.32,NA,0,NA
"10590","Parlavà",2003,"Baix Empordà",348,13.01,12.82,9.04,0.01,100.96,17.3,167.99,583.7,NA,0,NA
"10591","Parlavà",2004,"Baix Empordà",349,24.13,17.86,8.41,0.04,145.62,23.25,167.77,626.34,NA,0,NA
"10592","Parlavà",2015,"Baix Empordà",398,14.38,22.89,10.31,0.02,201.51,38.05,130.58,529.6,NA,0,NA
"10593","Parlavà",2005,"Baix Empordà",341,23.73,16.45,8.42,0.07,148.2,23.4,165.44,633.36,NA,0,NA
"10594","Parlavà",2006,"Baix Empordà",352,23.12,17.89,11.58,0.1,165.42,25.76,167.84,642.24,NA,0,NA
"10595","Parlavà",2011,"Baix Empordà",383,19.81,20.33,11.38,0,191,36.87,125.27,518.08,NA,0,NA
"10596","Parlavà",2007,"Baix Empordà",380,26.27,23.23,12.69,0.05,177.98,30.01,157.75,593.11,NA,0,NA
"10597","Parlavà",2008,"Baix Empordà",383,27.14,16.99,15.82,0.04,170.26,30.11,151.33,565.38,NA,0,NA
"10598","Parlavà",2012,"Baix Empordà",386,16.5,12.21,11.33,0,172.87,34.58,126.22,499.87,NA,0,NA
"10599","Parlavà",2009,"Baix Empordà",394,20.05,19.8,15.15,0,192.87,36.52,132.1,528.15,NA,0,NA
"10600","Parlavà",2016,"Baix Empordà",392,13.4,23.3,11.63,0.01,217.27,39.9,128.27,544.49,NA,0,NA
"10601","Parlavà",2013,"Baix Empordà",404,15.91,21.87,9.72,0,182.97,35.02,137.16,522.47,NA,0,NA
"10602","Parlavà",2010,"Baix Empordà",402,21.67,18.25,13.66,0.03,214.86,40.52,126.8,530.29,NA,0,NA
"10603","Parlavà",2014,"Baix Empordà",410,14.81,21.19,11.71,0,191.57,38.64,124.72,495.77,NA,0,NA
"10604","Parlavà",2019,"Baix Empordà",394,15.18,21.66,12.14,0.02,237.83,41.54,131.86,572.51,NA,0,NA
"10605","Parlavà",2017,"Baix Empordà",394,12.25,24.47,10.35,0.02,223.64,42.95,117.05,520.74,NA,0,NA
"10606","Parlavà",2018,"Baix Empordà",394,15.4,22.23,8.78,0.01,245.31,44.6,120.04,549.98,NA,0,NA
"10607","Passanant I Belltall",2000,"Conca de Barberà",192,2.43,4.8,1.12,0,43.54,10.49,71.33,415.05,NA,0,NA
"10608","Passanant I Belltall",2001,"Conca de Barberà",192,2.98,8.8,1.88,0,71.19,15.82,72.75,450.13,NA,0,NA
"10609","Passanant I Belltall",2002,"Conca de Barberà",194,3.02,4.03,1.31,0,43.09,9.95,75.69,433.23,NA,0,NA
"10610","Passanant I Belltall",2003,"Conca de Barberà",217,3.56,3.8,1.44,0,43.01,10.97,75.74,392.03,NA,0,NA
"10611","Passanant I Belltall",2004,"Conca de Barberà",209,3.92,4.1,2.14,0,85.69,21.46,65.54,399.28,NA,0,NA
"10612","Passanant I Belltall",2005,"Conca de Barberà",205,2.9,6.93,2.47,0,112.93,31.46,50.43,358.91,NA,0,NA
"10613","Passanant I Belltall",2006,"Conca de Barberà",174,0,0,0,0,86.5,20.21,59.41,427.93,NA,0,NA
"10614","Passanant I Belltall",2007,"Conca de Barberà",194,5.28,8.26,2.34,0,158,38.09,49.82,414.81,NA,0,NA
"10615","Passanant I Belltall",2009,"Conca de Barberà",159,3.7,5.38,4.82,0,267.68,43.86,54.48,610.32,NA,0,NA
"10616","Passanant I Belltall",2008,"Conca de Barberà",175,4.25,6.48,3.72,0,220.22,38.24,62.24,575.91,NA,0,NA
"10617","Passanant I Belltall",2010,"Conca de Barberà",164,4.83,5.41,5.12,0,357.67,48.92,61.25,731.15,NA,0,NA
"10618","Passanant I Belltall",2011,"Conca de Barberà",168,4.23,8.12,4.65,0,204.64,35.82,61.59,571.25,NA,0,NA
"10619","Passanant I Belltall",2013,"Conca de Barberà",149,3.65,4.76,2.16,0,191.09,32.04,60.4,596.46,NA,0,NA
"10620","Passanant I Belltall",2012,"Conca de Barberà",161,3.99,6.83,4.56,0,187.7,33.82,59.15,555.07,NA,0,NA
"10621","Passanant I Belltall",2016,"Conca de Barberà",161,2.42,3.68,2.86,0.02,153.8,36.63,42.83,419.83,NA,0,NA
"10622","Passanant I Belltall",2015,"Conca de Barberà",173,2.89,3.79,2.09,0.03,194.87,39.28,52.12,496.15,NA,0,NA
"10623","Passanant I Belltall",2014,"Conca de Barberà",154,4.68,3,1.44,0.01,239.97,45.3,44.63,529.77,NA,0,NA
"10624","Passanant I Belltall",2019,"Conca de Barberà",163,6.46,6.19,5.62,0.01,377.66,60.23,40.65,627.07,NA,0,NA
"10625","Passanant I Belltall",2017,"Conca de Barberà",149,3.11,5.69,2.9,0.02,367.11,54.22,46.19,677.1,NA,0,NA
"10626","Passanant I Belltall",2018,"Conca de Barberà",150,3.71,4.69,8.43,0.02,407,52.72,54.75,772,NA,0,NA
"10627","Pau",2000,"Alt Empordà",393,4.63,8.8,1.22,0,37.32,8.87,150.7,420.79,NA,0,NA
"10628","Pau",2001,"Alt Empordà",393,5.73,11.6,3.3,0,52.62,8.83,213.46,595.78,NA,0,NA
"10629","Pau",2002,"Alt Empordà",423,7.23,17.84,3.25,0,72.09,11.49,235.01,627.67,NA,0,NA
"10630","Pau",2003,"Alt Empordà",471,7.5,24.2,6.27,0,83.2,12.37,277.54,672.46,NA,0,NA
"10631","Pau",2004,"Alt Empordà",454,10.34,24.6,6.84,0,93.58,12.67,292.85,738.63,NA,0,NA
"10632","Pau",2005,"Alt Empordà",473,14.81,18.86,8.47,0.02,96.82,13.08,304.3,740.16,NA,0,NA
"10633","Pau",2006,"Alt Empordà",501,18.38,22.8,9.24,0.08,101.59,15.31,281.55,663.57,NA,0,NA
"10634","Pau",2007,"Alt Empordà",568,22.69,24.4,10.31,0,101.16,17.77,265.88,569.26,NA,0,NA
"10635","Pau",2012,"Alt Empordà",597,13.02,27.06,10.16,0,92.94,22.57,190.37,411.82,NA,0,NA
"10636","Pau",2011,"Alt Empordà",589,16.23,29.99,10.5,0.04,276.66,45.01,199.08,614.66,NA,0,NA
"10637","Pau",2008,"Alt Empordà",586,16.62,21.6,12.59,0.01,88.39,19.44,214.6,454.6,NA,0,NA
"10638","Pau",2009,"Alt Empordà",578,23.42,24.4,7.34,0.02,253.04,42.61,196.97,593.82,NA,0,NA
"10639","Pau",2013,"Alt Empordà",586,21.15,24.18,12.84,0,534.2,65.85,162.35,811.24,NA,0,NA
"10640","Pau",2010,"Alt Empordà",563,14.25,26.51,7.68,0.02,195.84,35.29,202.21,555,NA,0,NA
"10641","Pau",2014,"Alt Empordà",569,16.28,22.7,17.75,0,107.36,22.87,205.97,469.34,NA,0,NA
"10642","Pau",2015,"Alt Empordà",557,14.41,24.87,13.95,0.01,106.2,21.91,210.85,484.75,NA,0,NA
"10643","Pau",2016,"Alt Empordà",551,18.11,24.86,16.48,0.05,317.43,43.71,225.24,726.21,NA,0,NA
"10644","Pau",2019,"Alt Empordà",560,22.48,30.56,25.02,0.06,381.1,58.16,153.55,655.29,NA,0,NA
"10645","Pau",2018,"Alt Empordà",547,20.26,30.06,25.38,0.06,369.98,52.46,183.42,705.3,NA,0,NA
"10646","Pau",2017,"Alt Empordà",537,15.82,28.5,16.84,0.01,389.69,52.75,187.43,738.73,NA,0,NA
"10647","Paüls",2000,"Baix Ebre",651,3.66,8.04,0.38,0,18.6,4.22,274.86,440.82,NA,0,NA
"10648","Paüls",2001,"Baix Ebre",651,3.1,10.24,1.91,0,23.46,6.04,237.69,388.57,NA,0,NA
"10649","Paüls",2002,"Baix Ebre",629,3.77,8.8,3.14,0,25.02,6.21,237.69,402.9,NA,0,NA
"10650","Paüls",2003,"Baix Ebre",625,5.78,8.45,3.18,0,27.91,7.22,224.19,386.61,NA,0,NA
"10651","Paüls",2007,"Baix Ebre",607,8.07,15.39,6.33,0,49.18,13.22,196.03,372.13,NA,0,NA
"10652","Paüls",2004,"Baix Ebre",615,5.8,10,4.19,0,32.56,10.83,164.92,300.72,NA,0,NA
"10653","Paüls",2008,"Baix Ebre",626,13.49,12.44,8.35,0,103.21,27.8,167.82,371.29,NA,0,NA
"10654","Paüls",2005,"Baix Ebre",609,6.63,8.38,5.51,0,33.7,9.36,198.79,360.12,NA,0,NA
"10655","Paüls",2009,"Baix Ebre",613,13.74,11.05,7.42,0.03,216.28,62.63,79.1,345.32,NA,0,NA
"10656","Paüls",2006,"Baix Ebre",602,6.71,13.06,6.57,0,43.83,10.01,237.13,437.73,NA,0,NA
"10657","Paüls",2010,"Baix Ebre",598,21.77,16.1,9.71,0.03,240.03,64.16,80.18,374.11,NA,0,NA
"10658","Paüls",2011,"Baix Ebre",605,11.95,10.66,10.33,0.02,230.9,60.08,92.81,384.31,NA,0,NA
"10659","Paüls",2015,"Baix Ebre",582,10.24,9.06,7.63,0.02,196.37,55.48,91.73,353.97,NA,0,NA
"10660","Paüls",2012,"Baix Ebre",602,11.88,11.97,7.96,0.01,216,58.38,92.71,370,NA,0,NA
"10661","Paüls",2013,"Baix Ebre",594,11.92,9.68,6.91,0.02,224.5,59.45,90.97,377.65,NA,0,NA
"10662","Paüls",2014,"Baix Ebre",596,10.34,11.14,7.4,0.03,205.4,58.1,88.28,353.52,NA,0,NA
"10663","Paüls",2019,"Baix Ebre",556,11.77,11.01,9.48,0.05,244.65,65.13,72.82,375.63,NA,0,NA
"10664","Paüls",2017,"Baix Ebre",567,9.25,8.32,6.92,0.04,215.47,56.74,93.16,379.77,NA,0,NA
"10665","Paüls",2018,"Baix Ebre",561,10.74,9.53,8.21,0.04,224.67,56.79,95.89,395.6,NA,0,NA
"10666","Paüls",2016,"Baix Ebre",580,10.13,11.61,8.44,0.03,225.92,58.55,92.76,385.85,NA,0,NA
"10667","Pedret I Marzà",2000,"Alt Empordà",112,2.09,1.8,0.4,0,38.35,6.7,59.84,572.64,NA,0,NA
"10668","Pedret I Marzà",2004,"Alt Empordà",144,2.48,4.2,0.97,0,53.19,11.13,61.14,477.77,NA,0,NA
"10669","Pedret I Marzà",2001,"Alt Empordà",112,1.87,1.8,0.76,0,39.62,7.68,53.32,515.73,NA,0,NA
"10670","Pedret I Marzà",2005,"Alt Empordà",158,2.81,0.89,1.18,0.01,38.64,8.45,66.17,457.44,NA,0,NA
"10671","Pedret I Marzà",2002,"Alt Empordà",142,1.62,1.2,1.08,0,27.47,6.33,57.72,433.95,NA,0,NA
"10672","Pedret I Marzà",2006,"Alt Empordà",154,3.9,0.8,1.85,0,43.33,8.36,73.17,518.46,NA,0,NA
